order_id,DateKey,YearMonth,Year,MonthNumber,product_id,supplier_id,supplier_name,warehouse_id,category_name,abc_class,region,country_of_origin,quantity_ordered,unit_cost_gbp,total_cost_gbp,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,lead_time_performance
PO-000646,20251231,2025-12,2025,12,PRD-00034,SUP-006,MedTrade SRL,WH-003,Food and Beverage,C,EUROPEAN,Italy,492,2.57,1264.44,14,ROAD,367.52,False,IN_TRANSIT,Slightly Late (<5d)
PO-000647,20240116,2024-01,2024,1,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,168,8.93,1500.24,14,ROAD,131.54,False,DELIVERED,Slightly Late (<5d)
PO-000648,20240212,2024-02,2024,2,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,192,8.58,1647.36,13,ROAD,150.34,False,DELIVERED,Slightly Late (<5d)
PO-000649,20240316,2024-03,2024,3,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,216,9.17,1980.72,14,ROAD,169.13,False,DELIVERED,Slightly Late (<5d)
PO-000650,20240418,2024-04,2024,4,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,216,8.77,1894.32,13,ROAD,169.13,False,DELIVERED,Slightly Late (<5d)
PO-000651,20240516,2024-05,2024,5,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,240,8.84,2121.6,11,ROAD,187.92,False,DELIVERED,On Time
PO-000652,20240619,2024-06,2024,6,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,240,8.82,2116.8,10,ROAD,187.92,False,DELIVERED,On Time
PO-000653,20240714,2024-07,2024,7,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,264,8.77,2315.28,10,ROAD,206.71,False,DELIVERED,On Time
PO-000654,20240815,2024-08,2024,8,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,240,8.93,2143.2,15,ROAD,187.92,False,DELIVERED,Slightly Late (<5d)
PO-000655,20240909,2024-09,2024,9,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,240,8.95,2148.0,10,ROAD,187.92,False,DELIVERED,On Time
PO-000656,20241011,2024-10,2024,10,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,264,9.2,2428.8,13,ROAD,206.71,False,DELIVERED,Slightly Late (<5d)
PO-000657,20241112,2024-11,2024,11,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,312,9.04,2820.48,11,ROAD,244.3,False,DELIVERED,On Time
PO-000658,20241214,2024-12,2024,12,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,360,9.01,3243.6,13,ROAD,281.88,False,DELIVERED,Slightly Late (<5d)
PO-000659,20250109,2025-01,2025,1,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,168,8.97,1506.96,15,ROAD,131.54,False,DELIVERED,Slightly Late (<5d)
PO-000660,20250209,2025-02,2025,2,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,192,9.23,1772.16,13,ROAD,150.34,False,DELIVERED,Slightly Late (<5d)
PO-000661,20250308,2025-03,2025,3,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,216,8.64,1866.24,12,ROAD,169.13,False,DELIVERED,On Time
PO-000662,20250411,2025-04,2025,4,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,216,8.89,1920.24,15,ROAD,169.13,False,DELIVERED,Slightly Late (<5d)
PO-000663,20250508,2025-05,2025,5,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,240,8.78,2107.2,14,ROAD,187.92,False,DELIVERED,Slightly Late (<5d)
PO-000664,20250609,2025-06,2025,6,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,240,8.9,2136.0,14,ROAD,187.92,False,DELIVERED,Slightly Late (<5d)
PO-000665,20250705,2025-07,2025,7,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,264,8.62,2275.68,13,ROAD,206.71,False,DELIVERED,Slightly Late (<5d)
PO-000666,20250806,2025-08,2025,8,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,240,9.18,2203.2,11,ROAD,187.92,False,DELIVERED,On Time
PO-000667,20250903,2025-09,2025,9,PRD-00035,SUP-006,MedTrade SRL,WH-002,Food and Beverage,A,EUROPEAN,Italy,240,8.72,2092.8,11,ROAD,187.92,False,DELIVERED,On Time
PO-000668,20251008,2025-10,2025,10,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,264,8.86,2339.04,10,ROAD,206.71,False,DELIVERED,On Time
PO-000669,20251106,2025-11,2025,11,PRD-00035,SUP-006,MedTrade SRL,WH-003,Food and Beverage,A,EUROPEAN,Italy,312,8.92,2783.04,15,ROAD,244.3,False,DELIVERED,Slightly Late (<5d)
PO-000670,20251202,2025-12,2025,12,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,360,9.39,3380.4,11,ROAD,281.88,False,DELIVERED,On Time
PO-000671,20251230,2025-12,2025,12,PRD-00035,SUP-006,MedTrade SRL,WH-001,Food and Beverage,A,EUROPEAN,Italy,360,9.0,3240.0,13,ROAD,281.88,False,IN_TRANSIT,Slightly Late (<5d)
PO-000672,20240111,2024-01,2024,1,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,204,6.22,1268.88,8,ROAD,284.17,False,DELIVERED,On Time
PO-000673,20240221,2024-02,2024,2,PRD-00036,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,B,EUROPEAN,Germany,216,6.17,1332.72,8,ROAD,300.89,False,DELIVERED,On Time
PO-000674,20240407,2024-04,2024,4,PRD-00036,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,B,EUROPEAN,Germany,258,6.16,1589.28,8,ROAD,359.39,False,DELIVERED,On Time
PO-000675,20240524,2024-05,2024,5,PRD-00036,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,B,EUROPEAN,Germany,276,6.06,1672.56,7,ROAD,384.47,False,DELIVERED,Early (>5d)
PO-000676,20240713,2024-07,2024,7,PRD-00036,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,B,EUROPEAN,Germany,300,6.35,1905.0,11,ROAD,417.9,False,DELIVERED,On Time
PO-000677,20240825,2024-08,2024,8,PRD-00036,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,B,EUROPEAN,Germany,288,6.34,1825.92,10,ROAD,401.18,False,DELIVERED,On Time
PO-000678,20241005,2024-10,2024,10,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,300,6.35,1905.0,8,ROAD,417.9,False,DELIVERED,On Time
PO-000679,20241116,2024-11,2024,11,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,366,6.04,2210.64,9,ROAD,509.84,False,DELIVERED,On Time
PO-000680,20250105,2025-01,2025,1,PRD-00036,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,B,EUROPEAN,Germany,204,6.27,1279.08,10,ROAD,284.17,False,DELIVERED,On Time
PO-000681,20250218,2025-02,2025,2,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,216,6.01,1298.16,9,ROAD,300.89,False,DELIVERED,On Time
PO-000682,20250405,2025-04,2025,4,PRD-00036,SUP-002,EuroFast GmbH,WH-001,Food and Beverage,B,EUROPEAN,Germany,258,6.31,1627.98,8,ROAD,359.39,False,DELIVERED,On Time
PO-000683,20250517,2025-05,2025,5,PRD-00036,SUP-002,EuroFast GmbH,WH-002,Food and Beverage,B,EUROPEAN,Germany,276,6.09,1680.84,9,ROAD,384.47,False,DELIVERED,On Time
PO-000684,20250702,2025-07,2025,7,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,300,6.31,1893.0,10,ROAD,417.9,False,DELIVERED,On Time
PO-000685,20250818,2025-08,2025,8,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,288,6.34,1825.92,8,ROAD,401.18,False,DELIVERED,On Time
PO-000686,20251003,2025-10,2025,10,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,300,6.24,1872.0,8,ROAD,417.9,False,DELIVERED,On Time
PO-000687,20251119,2025-11,2025,11,PRD-00036,SUP-002,EuroFast GmbH,WH-003,Food and Beverage,B,EUROPEAN,Germany,366,6.15,2250.9,10,ROAD,509.84,False,DELIVERED,On Time
PO-000688,20240116,2024-01,2024,1,PRD-00037,SUP-006,MedTrade SRL,WH-002,Food and Beverage,B,EUROPEAN,Italy,200,6.09,1218.0,14,ROAD,370.6,False,DELIVERED,Slightly Late (<5d)
PO-000689,20240229,2024-02,2024,2,PRD-00037,SUP-006,MedTrade SRL,WH-003,Food and Beverage,B,EUROPEAN,Italy,200,6.01,1202.0,16,ROAD,370.6,False,DELIVERED,Slightly Late (<5d)
PO-000690,20240417,2024-04,2024,4,PRD-00037,SUP-006,MedTrade SRL,WH-003,Food and Beverage,B,EUROPEAN,Italy,300,6.0,1800.0,12,ROAD,555.9,False,DELIVERED,On Time
PO-000691,20240605,2024-06,2024,6,PRD-00037,SUP-006,MedTrade SRL,WH-003,Food and Beverage,B,EUROPEAN,Italy,300,6.18,1854.0,11,ROAD,555.9,False,DELIVERED,On Time
PO-000692,20240722,2024-07,2024,7,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,300,6.24,1872.0,10,ROAD,555.9,False,DELIVERED,On Time
PO-000693,20240902,2024-09,2024,9,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,300,6.06,1818.0,12,ROAD,555.9,False,DELIVERED,On Time
PO-000694,20241012,2024-10,2024,10,PRD-00037,SUP-006,MedTrade SRL,WH-003,Food and Beverage,B,EUROPEAN,Italy,300,6.0,1800.0,11,ROAD,555.9,False,DELIVERED,On Time
PO-000695,20241125,2024-11,2024,11,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,400,6.05,2420.0,13,ROAD,741.2,False,DELIVERED,Slightly Late (<5d)
PO-000696,20250111,2025-01,2025,1,PRD-00037,SUP-006,MedTrade SRL,WH-002,Food and Beverage,B,EUROPEAN,Italy,200,6.22,1244.0,16,ROAD,370.6,False,DELIVERED,Slightly Late (<5d)
PO-000697,20250301,2025-03,2025,3,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,300,6.0,1800.0,16,ROAD,555.9,False,DELIVERED,Slightly Late (<5d)
PO-000698,20250414,2025-04,2025,4,PRD-00037,SUP-006,MedTrade SRL,WH-002,Food and Beverage,B,EUROPEAN,Italy,300,6.1,1830.0,10,ROAD,555.9,False,DELIVERED,On Time
PO-000699,20250528,2025-05,2025,5,PRD-00037,SUP-006,MedTrade SRL,WH-002,Food and Beverage,B,EUROPEAN,Italy,300,6.31,1893.0,21,ROAD,555.9,False,DELIVERED,Late (>5d)
PO-000700,20250709,2025-07,2025,7,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,300,5.91,1773.0,10,ROAD,555.9,False,DELIVERED,On Time
PO-000701,20250825,2025-08,2025,8,PRD-00037,SUP-006,MedTrade SRL,WH-003,Food and Beverage,B,EUROPEAN,Italy,300,5.91,1773.0,10,ROAD,555.9,False,DELIVERED,On Time
PO-000702,20251010,2025-10,2025,10,PRD-00037,SUP-006,MedTrade SRL,WH-001,Food and Beverage,B,EUROPEAN,Italy,300,6.18,1854.0,12,ROAD,555.9,False,DELIVERED,On Time
PO-000703,20251128,2025-11,2025,11,PRD-00037,SUP-006,MedTrade SRL,WH-002,Food and Beverage,B,EUROPEAN,Italy,400,6.05,2420.0,14,ROAD,741.2,False,DELIVERED,Slightly Late (<5d)
PO-000704,20240117,2024-01,2024,1,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.96,1896.0,17,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000705,20240212,2024-02,2024,2,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.98,1898.0,14,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000706,20240308,2024-03,2024,3,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.65,1865.0,15,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000707,20240411,2024-04,2024,4,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.24,1924.0,20,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000708,20240512,2024-05,2024,5,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.82,1882.0,20,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000709,20240608,2024-06,2024,6,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.11,1911.0,17,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000710,20240713,2024-07,2024,7,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.47,1847.0,17,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000711,20240815,2024-08,2024,8,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.76,1876.0,23,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000712,20240914,2024-09,2024,9,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.33,1833.0,14,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000713,20241011,2024-10,2024,10,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.39,1939.0,17,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000714,20241110,2024-11,2024,11,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.17,1917.0,24,SEA,111.7,True,DELIVERED,Late (>5d)
PO-000715,20241215,2024-12,2024,12,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.98,1898.0,14,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000716,20250110,2025-01,2025,1,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.5,1850.0,24,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000717,20250208,2025-02,2025,2,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.74,1874.0,17,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000718,20250306,2025-03,2025,3,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.41,1941.0,28,SEA,111.7,True,DELIVERED,Late (>5d)
PO-000719,20250408,2025-04,2025,4,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.67,1967.0,21,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000720,20250509,2025-05,2025,5,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.03,1903.0,19,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000721,20250609,2025-06,2025,6,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.9,1890.0,26,SEA,111.7,True,DELIVERED,Late (>5d)
PO-000722,20250712,2025-07,2025,7,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.66,1866.0,36,SEA,111.7,True,DELIVERED,Late (>5d)
PO-000723,20250810,2025-08,2025,8,PRD-00038,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.12,1812.0,26,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000724,20250904,2025-09,2025,9,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.82,1882.0,14,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000725,20251008,2025-10,2025,10,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,18.89,1889.0,20,AIR,111.7,False,DELIVERED,Late (>5d)
PO-000726,20251109,2025-11,2025,11,PRD-00038,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.27,1927.0,16,AIR,111.7,False,DELIVERED,Slightly Late (<5d)
PO-000727,20251212,2025-12,2025,12,PRD-00038,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,19.07,1907.0,30,AIR,111.7,False,IN_TRANSIT,Late (>5d)
PO-000728,20240102,2024-01,2024,1,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,28.48,1367.04,16,AIR,34.51,False,DELIVERED,Slightly Late (<5d)
PO-000729,20240127,2024-01,2024,1,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.32,1311.36,15,AIR,34.51,False,DELIVERED,Slightly Late (<5d)
PO-000730,20240227,2024-02,2024,2,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.96,1342.08,16,AIR,34.51,False,DELIVERED,Slightly Late (<5d)
PO-000731,20240330,2024-03,2024,3,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.56,1322.88,36,AIR,34.51,False,DELIVERED,Late (>5d)
PO-000732,20240426,2024-04,2024,4,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.22,1306.56,17,AIR,34.51,False,DELIVERED,Slightly Late (<5d)
PO-000733,20240528,2024-05,2024,5,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.02,1945.44,25,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000734,20240626,2024-06,2024,6,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,28.22,2031.84,15,AIR,51.77,False,DELIVERED,Slightly Late (<5d)
PO-000735,20240722,2024-07,2024,7,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.01,1944.72,27,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000736,20240820,2024-08,2024,8,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.09,1950.48,24,SEA,51.77,True,DELIVERED,Late (>5d)
PO-000737,20240914,2024-09,2024,9,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,28.28,2036.16,17,AIR,51.77,False,DELIVERED,Slightly Late (<5d)
PO-000738,20241011,2024-10,2024,10,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,26.79,1928.88,14,AIR,51.77,False,DELIVERED,Slightly Late (<5d)
PO-000739,20241111,2024-11,2024,11,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,96,28.13,2700.48,28,AIR,69.02,False,DELIVERED,Late (>5d)
PO-000740,20241216,2024-12,2024,12,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,96,27.91,2679.36,24,AIR,69.02,False,DELIVERED,Late (>5d)
PO-000741,20250113,2025-01,2025,1,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.36,1313.28,16,AIR,34.51,False,DELIVERED,Slightly Late (<5d)
PO-000742,20250212,2025-02,2025,2,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,26.49,1271.52,22,AIR,34.51,False,DELIVERED,Late (>5d)
PO-000743,20250319,2025-03,2025,3,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,27.65,1327.2,22,AIR,34.51,False,DELIVERED,Late (>5d)
PO-000744,20250417,2025-04,2025,4,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,48,28.15,1351.2,18,AIR,34.51,False,DELIVERED,Late (>5d)
PO-000745,20250513,2025-05,2025,5,PRD-00039,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.14,1954.08,18,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000746,20250609,2025-06,2025,6,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.43,1974.96,25,SEA,51.77,True,DELIVERED,Late (>5d)
PO-000747,20250705,2025-07,2025,7,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.5,1980.0,21,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000748,20250801,2025-08,2025,8,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.51,1980.72,33,SEA,51.77,True,DELIVERED,Late (>5d)
PO-000749,20250903,2025-09,2025,9,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.48,1978.56,19,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000750,20250930,2025-09,2025,9,PRD-00039,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,27.68,1992.96,22,AIR,51.77,False,DELIVERED,Late (>5d)
PO-000751,20251028,2025-10,2025,10,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,26.57,1913.04,17,AIR,51.77,False,DELIVERED,Slightly Late (<5d)
PO-000752,20251130,2025-11,2025,11,PRD-00039,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,96,27.26,2616.96,27,SEA,69.02,True,DELIVERED,Late (>5d)
PO-000753,20240110,2024-01,2024,1,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,144,6.37,917.28,13,ROAD,159.12,False,DELIVERED,Slightly Late (<5d)
PO-000754,20240208,2024-02,2024,2,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,168,6.55,1100.4,12,ROAD,185.64,False,DELIVERED,On Time
PO-000755,20240307,2024-03,2024,3,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,168,6.4,1075.2,10,ROAD,185.64,False,DELIVERED,On Time
PO-000756,20240408,2024-04,2024,4,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.33,1215.36,12,ROAD,212.16,False,DELIVERED,On Time
PO-000757,20240503,2024-05,2024,5,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.39,1226.88,10,ROAD,212.16,False,DELIVERED,On Time
PO-000758,20240602,2024-06,2024,6,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.23,1345.68,14,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000759,20240706,2024-07,2024,7,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.36,1373.76,14,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000760,20240809,2024-08,2024,8,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.32,1365.12,13,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000761,20240903,2024-09,2024,9,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.75,1296.0,10,ROAD,212.16,False,DELIVERED,On Time
PO-000762,20240930,2024-09,2024,9,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.27,1203.84,17,ROAD,212.16,False,DELIVERED,Slightly Late (<5d)
PO-000763,20241026,2024-10,2024,10,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.55,1414.8,10,ROAD,238.68,False,DELIVERED,On Time
PO-000764,20241122,2024-11,2024,11,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,264,6.22,1642.08,14,ROAD,291.72,False,DELIVERED,Slightly Late (<5d)
PO-000765,20241217,2024-12,2024,12,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,288,6.31,1817.28,12,ROAD,318.24,False,DELIVERED,On Time
PO-000766,20250118,2025-01,2025,1,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,144,6.39,920.16,14,ROAD,159.12,False,DELIVERED,Slightly Late (<5d)
PO-000767,20250213,2025-02,2025,2,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,168,6.36,1068.48,10,ROAD,185.64,False,DELIVERED,On Time
PO-000768,20250311,2025-03,2025,3,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,168,6.41,1076.88,10,ROAD,185.64,False,DELIVERED,On Time
PO-000769,20250409,2025-04,2025,4,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.3,1209.6,12,ROAD,212.16,False,DELIVERED,On Time
PO-000770,20250514,2025-05,2025,5,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.32,1213.44,13,ROAD,212.16,False,DELIVERED,Slightly Late (<5d)
