order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,supplier_name,country_of_origin,region,product_name,category_code,abc_class,unit_price_gbp,gross_margin_pct,origin_country,distance_km,emission_factor,weight_tonnes,carbon_kg_co2e,carbon_tonnes_co2e,carbon_per_unit_kg,reporting_period,scope_category,report_standard,defra_source,air_emission_factor,carbon_if_air_kg_co2e,carbon_saved_vs_air_kg
PO-000214,PRD-00012,SUP-001,WH-001,300,8.26,2478.0,2025-10-13,2025-10-16,2025-10-17,3,ROAD,425.4,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Paper Towels 12-Roll,HHE,A,9.74,14.6,United Kingdom,250.0,0.1,0.4254,10.635,0.010635,0.03545,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,64.0227,53.3877
PO-000215,PRD-00012,SUP-001,WH-001,400,8.35,3340.0,2025-11-14,2025-11-18,2025-11-18,4,ROAD,567.2,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Paper Towels 12-Roll,HHE,A,9.74,14.6,United Kingdom,250.0,0.1,0.5672,14.18,0.01418,0.03545,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.3636,71.1836
PO-000216,PRD-00012,SUP-001,WH-003,400,8.4,3360.0,2025-12-15,2025-12-19,2025-12-21,4,ROAD,567.2,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Paper Towels 12-Roll,HHE,A,9.74,14.6,United Kingdom,250.0,0.1,0.5672,14.18,0.01418,0.03545,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.3636,71.1836
PO-000217,PRD-00013,SUP-006,WH-002,192,9.41,1806.72,2024-01-22,2024-02-06,2024-02-09,15,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000218,PRD-00013,SUP-006,WH-001,192,9.1,1747.2,2024-02-17,2024-03-02,2024-03-05,14,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000219,PRD-00013,SUP-006,WH-002,192,9.5,1824.0,2024-03-23,2024-04-07,2024-04-06,15,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000220,PRD-00013,SUP-006,WH-003,240,9.43,2263.2,2024-04-20,2024-05-03,2024-05-06,13,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000221,PRD-00013,SUP-006,WH-001,240,9.31,2234.4,2024-05-24,2024-06-05,2024-06-08,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000222,PRD-00013,SUP-006,WH-001,240,9.9,2376.0,2024-06-22,2024-07-02,2024-07-01,10,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000223,PRD-00013,SUP-006,WH-003,240,9.46,2270.4,2024-07-22,2024-08-02,2024-08-02,11,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000224,PRD-00013,SUP-006,WH-003,240,9.65,2316.0,2024-08-23,2024-09-02,2024-09-02,10,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000225,PRD-00013,SUP-006,WH-003,240,9.7,2328.0,2024-09-24,2024-10-08,2024-10-08,14,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000226,PRD-00013,SUP-006,WH-001,240,9.78,2347.2,2024-10-27,2024-11-08,2024-11-10,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000227,PRD-00013,SUP-006,WH-003,336,9.55,3208.8,2024-11-22,2024-12-02,2024-12-05,10,ROAD,254.02,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.25402,45.7236,0.045724,0.136082,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,275.2561,229.5325
PO-000228,PRD-00013,SUP-006,WH-001,336,9.6,3225.6,2024-12-21,2025-01-01,2025-01-02,11,ROAD,254.02,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.25402,45.7236,0.045724,0.136082,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,275.2561,229.5325
PO-000229,PRD-00013,SUP-006,WH-002,192,9.13,1752.96,2025-01-22,2025-02-05,2025-02-05,14,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000230,PRD-00013,SUP-006,WH-003,192,9.69,1860.48,2025-02-26,2025-03-12,2025-03-14,14,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000231,PRD-00013,SUP-006,WH-002,192,9.91,1902.72,2025-03-24,2025-04-06,2025-04-07,13,ROAD,145.15,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.14515,26.127,0.026127,0.136078,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,157.2845,131.1575
PO-000232,PRD-00013,SUP-006,WH-002,240,9.66,2318.4,2025-04-19,2025-05-06,2025-05-07,17,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000233,PRD-00013,SUP-006,WH-002,240,9.32,2236.8,2025-05-21,2025-06-02,2025-06-03,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000234,PRD-00013,SUP-006,WH-002,240,9.51,2282.4,2025-06-22,2025-07-05,2025-07-07,13,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000235,PRD-00013,SUP-006,WH-001,240,9.56,2294.4,2025-07-21,2025-08-02,2025-08-02,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000236,PRD-00013,SUP-006,WH-001,240,9.45,2268.0,2025-08-24,2025-09-04,2025-09-04,11,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000237,PRD-00013,SUP-006,WH-001,240,9.38,2251.2,2025-09-22,2025-10-04,2025-10-06,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000238,PRD-00013,SUP-006,WH-001,240,9.35,2244.0,2025-10-27,2025-11-08,2025-11-07,12,ROAD,181.44,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.18144,32.6592,0.032659,0.13608,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,196.6084,163.9492
PO-000239,PRD-00013,SUP-006,WH-003,336,9.45,3175.2,2025-11-27,2025-12-10,2025-12-11,13,ROAD,254.02,False,DELIVERED,MedTrade SRL,Italy,EUROPEAN,Rubber Gloves Medium Pair,HHE,A,11.4,16.9,Italy,1800.0,0.1,0.25402,45.7236,0.045724,0.136082,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,275.2561,229.5325
PO-000241,PRD-00014,SUP-002,WH-002,200,7.49,1498.0,2024-01-30,2024-02-10,2024-02-11,11,ROAD,197.2,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.1972,21.692,0.021692,0.10846,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,130.5858,108.8938
PO-000242,PRD-00014,SUP-002,WH-002,300,7.55,2265.0,2024-03-02,2024-03-11,2024-03-14,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000243,PRD-00014,SUP-002,WH-002,300,7.35,2205.0,2024-03-27,2024-04-05,2024-04-05,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000244,PRD-00014,SUP-002,WH-001,300,7.33,2199.0,2024-04-23,2024-05-02,2024-05-05,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000245,PRD-00014,SUP-002,WH-003,300,7.17,2151.0,2024-05-25,2024-06-01,2024-06-03,7,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000246,PRD-00014,SUP-002,WH-003,300,7.62,2286.0,2024-06-19,2024-06-26,2024-06-25,7,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000247,PRD-00014,SUP-002,WH-002,300,7.37,2211.0,2024-07-22,2024-08-01,2024-08-02,10,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000248,PRD-00014,SUP-002,WH-003,300,7.65,2295.0,2024-08-19,2024-08-27,2024-08-30,8,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000249,PRD-00014,SUP-002,WH-003,300,7.78,2334.0,2024-09-17,2024-09-24,2024-09-27,7,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000250,PRD-00014,SUP-002,WH-002,300,7.64,2292.0,2024-10-17,2024-10-26,2024-10-27,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000251,PRD-00014,SUP-002,WH-003,400,7.49,2996.0,2024-11-19,2024-11-29,2024-12-01,10,ROAD,394.4,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.3944,43.384,0.043384,0.10846,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,261.1717,217.7877
PO-000252,PRD-00014,SUP-002,WH-001,400,7.4,2960.0,2024-12-20,2024-12-29,2024-12-30,9,ROAD,394.4,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.3944,43.384,0.043384,0.10846,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,261.1717,217.7877
PO-000253,PRD-00014,SUP-002,WH-003,200,7.3,1460.0,2025-01-22,2025-01-30,2025-01-31,8,ROAD,197.2,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.1972,21.692,0.021692,0.10846,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,130.5858,108.8938
PO-000254,PRD-00014,SUP-002,WH-001,200,7.61,1522.0,2025-02-16,2025-02-26,2025-02-26,10,ROAD,197.2,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.1972,21.692,0.021692,0.10846,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,130.5858,108.8938
PO-000255,PRD-00014,SUP-002,WH-001,300,7.67,2301.0,2025-03-20,2025-03-29,2025-03-31,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000256,PRD-00014,SUP-002,WH-001,300,7.5,2250.0,2025-04-20,2025-05-01,2025-05-04,11,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000257,PRD-00014,SUP-002,WH-001,300,7.73,2319.0,2025-05-16,2025-05-25,2025-05-27,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000258,PRD-00014,SUP-002,WH-003,300,7.65,2295.0,2025-06-17,2025-06-27,2025-06-30,10,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000259,PRD-00014,SUP-002,WH-001,300,7.37,2211.0,2025-07-13,2025-07-24,2025-07-23,11,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000260,PRD-00014,SUP-002,WH-002,300,7.89,2367.0,2025-08-08,2025-08-18,2025-08-18,10,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000261,PRD-00014,SUP-002,WH-003,300,7.23,2169.0,2025-09-12,2025-09-24,2025-09-24,12,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000262,PRD-00014,SUP-002,WH-001,300,7.51,2253.0,2025-10-14,2025-10-23,2025-10-23,9,ROAD,295.8,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.2958,32.538,0.032538,0.10846,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,195.8788,163.3408
PO-000263,PRD-00014,SUP-002,WH-002,400,7.58,3032.0,2025-11-09,2025-11-19,2025-11-19,10,ROAD,394.4,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.3944,43.384,0.043384,0.10846,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,261.1717,217.7877
PO-000264,PRD-00014,SUP-002,WH-003,400,7.59,3036.0,2025-12-11,2025-12-18,2025-12-17,7,ROAD,394.4,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Oven Cleaner 300ml,HHE,A,9.49,21.4,Germany,1100.0,0.1,0.3944,43.384,0.043384,0.10846,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,261.1717,217.7877
PO-000265,PRD-00015,SUP-002,WH-001,336,2.41,809.76,2024-01-25,2024-02-04,2024-02-03,10,ROAD,256.7,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.2567,28.237,0.028237,0.084039,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,169.9867,141.7497
PO-000266,PRD-00015,SUP-002,WH-002,384,2.48,952.32,2024-03-30,2024-04-08,2024-04-07,9,ROAD,293.38,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.29338,32.2718,0.032272,0.084041,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,194.2762,162.0044
PO-000267,PRD-00015,SUP-002,WH-002,432,2.44,1054.08,2024-05-31,2024-06-07,2024-06-09,7,ROAD,330.05,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.33005,36.3055,0.036306,0.084041,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,218.5591,182.2536
PO-000268,PRD-00015,SUP-002,WH-001,480,2.4,1152.0,2024-07-26,2024-08-02,2024-08-04,7,ROAD,366.72,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.36672000000000005,40.3392,0.040339,0.08404,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,242.842,202.5028
PO-000269,PRD-00015,SUP-002,WH-003,432,2.58,1114.56,2024-09-25,2024-10-06,2024-10-07,11,ROAD,330.05,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.33005,36.3055,0.036306,0.084041,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,218.5591,182.2536
PO-000270,PRD-00015,SUP-002,WH-001,576,2.4,1382.4,2024-11-27,2024-12-05,2024-12-07,8,ROAD,440.06,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.44006,48.4066,0.048407,0.084039,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,291.4077,243.0011
PO-000271,PRD-00015,SUP-002,WH-001,336,2.46,826.56,2025-01-26,2025-02-03,2025-02-02,8,ROAD,256.7,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.2567,28.237,0.028237,0.084039,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,169.9867,141.7497
PO-000272,PRD-00015,SUP-002,WH-002,384,2.39,917.76,2025-03-31,2025-04-09,2025-04-10,9,ROAD,293.38,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.29338,32.2718,0.032272,0.084041,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,194.2762,162.0044
PO-000273,PRD-00015,SUP-002,WH-002,432,2.46,1062.72,2025-05-31,2025-06-10,2025-06-10,10,ROAD,330.05,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.33005,36.3055,0.036306,0.084041,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,218.5591,182.2536
PO-000274,PRD-00015,SUP-002,WH-003,480,2.48,1190.4,2025-07-26,2025-08-02,2025-08-01,7,ROAD,366.72,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.36672000000000005,40.3392,0.040339,0.08404,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,242.842,202.5028
PO-000275,PRD-00015,SUP-002,WH-003,432,2.47,1067.04,2025-09-28,2025-10-08,2025-10-10,10,ROAD,330.05,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.33005,36.3055,0.036306,0.084041,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,218.5591,182.2536
PO-000276,PRD-00015,SUP-002,WH-003,624,2.39,1491.36,2025-12-01,2025-12-12,2025-12-15,11,ROAD,476.74,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Drain Unblocker 500ml,HHE,C,2.86,14.5,Germany,1100.0,0.1,0.47674,52.4414,0.052441,0.084041,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,315.6972,263.2558
PO-000277,PRD-00016,SUP-005,WH-003,240,4.21,1010.4,2024-01-17,2024-01-25,2024-01-24,8,ROAD,148.8,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Moisturising Hand Cream 100ml,PCA,B,6.85,38.4,Sweden,1400.0,0.1,0.14880000000000002,20.832,0.020832,0.0868,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,125.4086,104.5766
PO-000278,PRD-00016,SUP-005,WH-002,300,4.01,1203.0,2024-03-06,2024-03-14,2024-03-16,8,ROAD,186.0,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Moisturising Hand Cream 100ml,PCA,B,6.85,38.4,Sweden,1400.0,0.1,0.186,26.04,0.02604,0.0868,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,156.7608,130.7208
PO-000279,PRD-00016,SUP-005,WH-001,312,4.19,1307.28,2024-04-21,2024-04-29,2024-04-30,8,ROAD,193.44,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Moisturising Hand Cream 100ml,PCA,B,6.85,38.4,Sweden,1400.0,0.1,0.19344,27.0816,0.027082,0.0868,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,163.0312,135.9496
PO-000280,PRD-00016,SUP-005,WH-003,348,4.2,1461.6,2024-06-09,2024-06-19,2024-06-20,10,ROAD,215.76,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Moisturising Hand Cream 100ml,PCA,B,6.85,38.4,Sweden,1400.0,0.1,0.21575999999999998,30.2064,0.030206,0.0868,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,181.8425,151.6361
